latitude,longitude,acq_date,ndvi,ndmi,land_cover,label
36.20441,33.27794,2021-02-08,0.6738,0.1227,1,0
37.07624,35.79333,2022-09-10,0.3806,-0.1074,4,1
37.16624,39.67428,2020-12-27,0.4228,-0.0811,4,1
37.16624,39.67428,2020-07-10,0.8982,0.4279,4,0
37.29887,28.34327,2021-08-05,0.6108,0.1633,1,1
37.29887,28.34327,2021-02-16,0.7547,0.2586,1,0
39.74784,30.86921,2021-10-09,0.2711,-0.0656,4,0
36.88865,40.07175,2021-11-17,0.442,0.119,4,1
36.88865,40.07175,2021-05-31,0.1801,0.0896,4,0
38.23975,37.23671,2023-08-24,0.173,-0.1298,4,1
37.3575,35.46712,2021-07-28,0.1554,-0.1388,5,1
37.3575,35.46712,2021-02-08,0.7703,0.401,2,0
38.06216,41.02609,2021-06-02,0.4649,0.1646,4,1
39.32891,34.32579,2023-05-04,0.7763,0.409,4,0
37.24629,39.50508,2021-07-28,0.0827,-0.0873,4,1
37.24629,39.50508,2021-02-08,0.244,-0.0358,4,0
37.25239,35.94942,2020-09-04,0.1738,-0.1395,4,1
37.25239,35.94942,2020-03-18,0.1544,-0.2556,4,0
36.95218,38.97382,2023-05-26,0.6409,0.3405,4,0
37.27972,28.36493,2021-08-05,0.4815,0.0764,1,1
37.27972,28.36493,2021-02-16,0.7771,0.2441,1,0
37.67751,40.43988,2023-10-06,0.6646,0.2983,4,1
37.67751,40.43988,2023-04-19,0.1418,-0.0883,4,0
36.96832,38.30999,2023-07-04,0.1445,-0.0617,4,1
36.96832,38.30999,2023-01-15,0.8042,0.3696,4,0
35.82001,36.13882,2020-09-04,0.3253,-0.1608,5,1
35.82001,36.13882,2020-03-18,0.1841,-0.0923,5,0
37.65618,42.67469,2021-07-13,0.6721,0.1426,2,1
36.67464,35.44857,2021-09-05,0.1844,-0.1802,4,1
36.67464,35.44857,2021-03-19,0.141,-0.1581,4,0
38.45127,26.50151,2021-08-14,0.494,0.1616,1,1
38.45127,26.50151,2021-02-25,0.5351,0.1955,1,0
36.90894,39.77892,2023-07-02,0.1539,0.0472,4,1
36.90894,39.77892,2023-01-13,0.115,-0.1366,4,0
36.90551,40.15282,2023-11-07,0.442,0.0543,4,1
36.90551,40.15282,2023-05-21,0.5556,0.3677,4,0
37.59223,39.34042,2022-08-06,0.2,-0.0165,4,0
41.77318,26.55976,2021-10-09,0.4297,0.1664,4,0
37.14457,40.45859,2023-01-17,0.2752,-0.2241,4,1
37.14457,40.45859,2022-07-31,0.4307,0.0479,4,0
36.83941,39.08004,2022-11-14,0.353,0.0497,4,1
36.83941,39.08004,2022-05-28,0.4085,0.1561,4,0
38.16401,40.32304,2020-08-21,0.1028,-0.0725,4,1
36.83547,38.9865,2020-11-19,0.2436,-0.0743,4,1
36.83547,38.9865,2020-06-02,0.2161,0.0366,4,0
38.62905,31.2062,2024-01-19,0.3182,-0.1942,1,1
38.62905,31.2062,2023-08-02,0.8517,0.3983,2,0
37.26569,43.88491,2021-07-20,0.3095,0.0046,5,1
36.95847,40.32707,2020-07-14,0.1109,-0.0926,4,0
36.96278,39.9921,2023-10-13,0.1163,0.0256,7,1
36.96278,39.9921,2023-04-26,0.887,0.487,4,0
39.92952,37.50599,2020-10-17,0.0833,0.0009,6,1
37.253,39.85516,2020-06-22,0.2847,0.1048,4,1
37.253,39.85516,2020-01-04,0.1777,-0.1661,4,0
37.01437,27.68801,2021-08-02,0.4957,0.1401,5,1
37.01437,27.68801,2021-02-13,0.5612,0.2134,1,0
37.79784,41.79393,2020-10-03,0.0909,-0.0972,7,1
37.79784,41.79393,2020-04-16,0.3238,0.0158,7,0
37.38441,28.43193,2021-08-05,0.7524,0.3603,1,1
37.38441,28.43193,2021-02-16,0.8543,0.4785,1,0
40.29531,26.47015,2020-07-06,0.2051,0.0952,1,1
40.29531,26.47015,2020-01-18,0.7251,0.3007,1,0
36.9449,40.19445,2021-11-11,0.2422,0.0326,4,1
36.9449,40.19445,2021-05-25,0.1644,-0.0295,4,0
36.24265,32.5888,2020-05-10,0.6399,0.1919,1,0
37.13394,40.54357,2023-07-02,0.1805,-0.0659,4,1
37.13394,40.54357,2023-01-13,0.2927,-0.0674,2,0
39.16243,37.16979,2022-09-27,0.1026,-0.0383,4,1
37.28294,28.3715,2021-08-05,0.6492,0.1431,1,1
37.28294,28.3715,2021-02-16,0.802,0.2829,1,0
37.68903,40.3863,2023-08-25,0.0895,-0.347,4,1
41.34994,34.15466,2020-09-03,0.83,0.2756,1,1
41.34994,34.15466,2020-03-17,0.2367,0.7667,5,0
37.18351,42.54017,2023-09-15,0.168,0.0935,4,1
37.18351,42.54017,2023-03-29,0.6143,0.1967,4,0
36.86133,39.96437,2023-08-06,0.5936,0.1287,4,1
36.86133,39.96437,2023-02-17,0.8514,0.4278,4,0
37.05427,27.87387,2021-08-05,0.5055,0.1256,1,1
37.05427,27.87387,2021-02-16,0.7261,0.1662,1,0
36.89359,39.09984,2023-06-21,0.2668,0.0012,6,1
36.89359,39.09984,2023-01-02,0.2501,-0.0367,6,0
36.91371,38.9427,2020-12-09,0.2098,-0.2005,4,1
37.60362,42.64584,2021-09-04,0.1309,-0.1774,5,1
37.60362,42.64584,2021-03-18,0.2221,-0.1096,2,0
37.074,41.33011,2020-06-28,0.1139,-0.1012,4,1
37.074,41.33011,2020-01-10,0.1986,-0.0957,4,0
37.36552,35.45956,2021-07-28,0.7055,0.2012,1,1
37.36552,35.45956,2021-02-08,0.7756,0.3645,1,0
37.87486,38.74252,2023-07-28,0.2417,-0.012,4,1
37.87486,38.74252,2023-02-08,0.2928,-0.0176,4,0
36.85477,30.84746,2022-07-24,0.1269,-0.1333,7,1
37.5409,42.20085,2020-09-16,0.1773,-0.068,5,1
37.37508,42.11644,2020-09-06,0.1556,-0.0221,4,1
38.02658,41.43172,2023-07-13,0.1369,-0.0198,4,1
38.02658,41.43172,2023-01-24,0.6039,0.2361,4,0
36.18772,33.24239,2021-02-09,0.2296,-0.1157,8,0
36.93457,39.05291,2022-11-04,0.6267,0.1974,4,1
36.93457,39.05291,2022-05-18,0.7815,0.4529,4,0
36.95713,31.42335,2021-07-30,0.6612,0.1627,1,1
36.92267,35.22647,2019-12-19,0.5231,0.1466,4,0
37.11369,36.68894,2021-06-19,0.1934,-0.0821,4,1
37.03514,31.48223,2021-02-14,0.5272,0.066,1,0
37.30129,28.33272,2021-08-05,0.6827,0.1892,1,1
37.30129,28.33272,2021-02-16,0.7505,0.279,1,0
36.77896,31.87239,2021-08-06,0.6286,0.2056,1,1
37.21574,40.46757,2021-05-20,0.2422,0.0909,4,0
36.81047,31.9747,2021-08-03,0.5441,-0.0245,5,1
37.62956,38.09253,2023-08-24,0.1233,-0.2168,4,1
37.62956,38.09253,2023-03-07,0.9188,0.513,4,0
38.3788,40.79499,2022-09-17,0.1205,-0.0702,4,1
38.21143,33.33807,2020-11-18,0.6501,0.2577,4,1
37.17501,39.70165,2023-01-12,0.1279,-0.1927,4,0
37.31645,39.72325,2020-05-27,0.5686,0.2908,4,0
37.16455,39.85504,2021-06-15,0.2739,0.208,4,1
37.16455,39.85504,2020-12-27,0.6901,0.1333,4,0
38.27373,37.16596,2023-11-11,0.2027,-0.1251,4,1
38.27373,37.16596,2023-05-25,0.2311,-0.056,4,0
41.25712,27.33203,2020-09-08,0.3627,-0.0877,4,1
37.00731,40.22694,2021-11-14,0.2334,-0.0734,4,1
37.00731,40.22694,2021-05-28,0.1729,-0.0299,4,0
38.26728,37.13148,2021-10-21,0.3581,-0.064,4,1
38.26728,37.13148,2021-05-04,0.4003,0.0624,4,0
36.87253,31.33706,2021-07-28,0.7073,0.1188,1,1
37.92168,40.70367,2023-09-16,0.1209,0.0389,7,1
40.85062,41.85385,2022-10-04,0.4211,-0.0413,5,1
38.69724,40.37986,2021-06-26,0.302,-0.1113,4,1
38.69724,40.37986,2021-01-07,0.1807,-0.2007,4,0
37.23397,39.83014,2020-06-24,0.2411,0.0933,4,1
37.23397,39.83014,2020-01-06,0.2442,-0.1017,4,0
37.53762,42.1939,2020-09-16,0.4958,0.0253,1,1
36.90614,31.58234,2021-07-28,0.7328,0.1828,1,1
36.64885,35.29189,2021-10-21,0.2126,-0.3524,1,1
36.64885,35.29189,2021-05-04,0.7438,0.3275,1,0
37.2505,43.87496,2021-07-22,0.2659,-0.0467,5,1
37.2505,43.87496,2021-02-02,0.1723,0.0113,8,0
37.10079,39.02742,2020-06-27,0.2007,0.0544,4,1
37.10079,39.02742,2020-01-09,0.6088,0.1222,4,0
36.86348,39.1586,2020-06-06,0.3164,0.2155,4,1
36.86348,39.1586,2019-12-19,0.2149,-0.0556,4,0
37.7152,33.07615,2020-10-17,0.087,-0.1266,4,1
37.7152,33.07615,2020-04-30,0.8714,0.4836,4,0
38.0496,33.31063,2021-12-13,0.1557,-0.0335,4,1
38.0496,33.31063,2021-06-26,0.3886,0.1139,4,0
37.17593,40.18322,2023-01-08,0.1328,-0.0847,4,0
37.35078,35.48307,2021-07-30,0.7069,0.053,1,1
37.35078,35.48307,2021-02-10,0.8112,0.2988,1,0
37.0477,40.51987,2020-06-24,0.2086,0.0468,4,1
37.02216,34.96408,2020-09-04,0.7211,0.206,4,1
37.86707,31.64558,2023-09-18,0.1406,-0.0038,4,1
38.86126,32.07294,2021-11-15,0.0958,-0.1357,4,1
36.86679,31.7166,2021-08-02,0.4472,0.1671,1,1
37.21383,35.91961,2020-08-24,0.3806,-0.0886,4,1
37.21383,35.91961,2020-03-07,0.1266,-0.1769,4,0
36.82366,28.20358,2021-07-30,0.8545,0.2775,1,1
36.82366,28.20358,2021-02-10,0.8374,0.4114,1,0
36.7028,35.36354,2020-08-30,0.3722,-0.1531,4,1
36.7028,35.36354,2020-03-13,0.1938,-0.1748,4,0
37.09163,36.05146,2020-08-30,0.2365,-0.1608,4,1
37.09163,36.05146,2020-03-13,0.1892,-0.2489,4,0
36.93314,35.10307,2020-08-30,0.8783,0.4594,4,1
36.93314,35.10307,2020-03-13,0.1259,-0.2139,4,0
37.13002,36.03416,2020-08-25,0.2354,-0.122,4,1
37.13002,36.03416,2020-03-08,0.1673,-0.229,4,0
36.98956,40.34649,2021-06-21,0.2398,0.0953,4,1
36.98956,40.34649,2021-01-02,0.3858,-0.0097,4,0
37.40892,36.96933,2020-09-20,0.4048,0.0473,4,1
37.01508,39.63054,2020-01-08,0.1734,-0.0956,4,0
36.70198,37.52391,2023-07-11,0.4187,0.1778,4,1
36.70198,37.52391,2023-01-22,0.1564,-0.1422,4,0
37.59914,35.94217,2020-08-24,0.7679,0.2836,1,1
37.30024,33.07878,2022-12-04,0.1044,-0.1707,4,1
37.30024,33.07878,2022-06-17,0.5121,0.2344,4,0
38.63146,27.34394,2023-01-04,0.0375,0.0366,8,0
37.23719,36.10286,2020-08-31,0.1947,-0.1555,4,1
37.23719,36.10286,2020-03-14,0.2122,-0.1838,4,0
37.60287,38.12918,2021-09-08,0.1394,-0.0304,4,1
37.60287,38.12918,2021-03-22,0.6491,0.3031,4,0
37.37333,37.16564,2022-07-10,0.756,0.3257,4,1
36.81968,39.88867,2021-06-15,0.2533,0.1009,4,1
36.81968,39.88867,2020-12-27,0.605,0.1614,4,0
37.46563,42.68663,2023-09-16,0.1681,-0.0643,5,1
37.46563,42.68663,2023-03-30,0.6325,0.2099,4,0
36.80387,28.16264,2021-07-31,0.4102,-0.0248,1,1
36.80387,28.16264,2021-02-11,0.6205,0.1254,1,0
37.02832,40.52448,2021-06-20,0.0992,-0.0818,7,1
37.02832,40.52448,2021-01-01,0.1736,-0.0795,4,0
36.90177,31.4607,2021-07-29,0.7523,0.2533,1,1
36.74771,35.27282,2019-12-19,0.5591,0.1231,4,0
38.19084,29.38554,2020-08-02,0.2883,-0.0918,5,1
38.19084,29.38554,2020-02-14,0.3781,-0.0466,1,0
37.17109,40.23128,2021-01-06,0.2578,-0.0126,4,1
37.17109,40.23128,2020-07-20,0.093,-0.1489,4,0
36.83065,38.559,2020-07-24,0.1613,-0.1275,4,1
37.12938,40.02291,2021-07-02,0.1479,0.0439,7,1
37.92832,40.07124,2020-08-02,0.6672,0.3238,4,1
37.92832,40.07124,2020-02-14,0.2485,-0.0525,4,0
37.02538,40.2569,2023-11-24,0.3625,0.0159,4,1
37.01775,38.45251,2020-06-28,0.2044,0.0818,4,1
38.23149,40.37307,2022-09-12,0.1022,-0.0603,7,1
38.23149,40.37307,2022-03-26,0.6557,0.2704,4,0
37.16259,40.62996,2020-06-22,0.183,-0.0463,4,1
37.08001,37.28742,2021-07-27,0.2232,0.0129,4,1
40.33348,33.86741,2022-04-02,0.2293,-0.037,4,1
40.33348,33.86741,2021-10-14,0.1036,-0.0822,4,0
36.97047,40.24423,2020-07-14,0.1251,-0.0839,4,1
36.97047,40.24423,2020-01-26,0.7364,0.2357,4,0
36.92621,31.37834,2021-07-28,0.7905,0.1224,1,1
37.05241,39.07238,2023-06-26,0.1648,-0.0534,4,1
37.05923,27.76397,2021-08-01,0.7399,0.2572,1,1
37.05923,27.76397,2021-02-12,0.819,0.354,1,0
36.87871,31.3827,2021-07-28,0.7137,0.1376,1,1
37.26857,41.20018,2020-05-01,0.6848,0.1924,4,0
36.19171,33.2459,2021-02-09,0.3807,0.059,1,0
38.68025,40.36849,2021-06-26,0.373,0.0115,4,1
38.68025,40.36849,2021-01-07,0.2873,-0.0786,5,0
36.67918,35.61997,2021-05-29,0.1425,-0.0113,4,1
36.67918,35.61997,2020-12-10,0.134,0.0715,5,0
36.72345,28.15854,2021-07-30,0.3726,0.0031,1,1
36.72345,28.15854,2021-02-10,0.5961,0.1215,1,0
38.60059,32.19342,2022-11-13,0.1863,-0.2063,4,1
36.94659,35.56073,2021-08-28,0.2266,-0.2551,4,1
36.94659,35.56073,2021-03-11,0.183,-0.0965,4,0
37.98708,41.77892,2021-10-27,0.1358,0.0518,4,1
37.98708,41.77892,2021-05-10,0.2368,-0.0239,4,0
36.79384,28.17016,2021-07-30,0.9247,0.4075,1,1
36.79384,28.17016,2021-02-10,0.9195,0.5095,1,0
37.02062,39.6477,2020-01-03,0.4487,0.0649,4,0
37.62779,33.17537,2020-10-28,0.276,-0.073,4,1
36.20526,35.98795,2020-09-05,0.7935,0.3576,1,1
36.20526,35.98795,2020-03-19,0.7199,0.2308,1,0
36.90095,40.16728,2021-11-06,0.4892,0.118,4,1
36.90095,40.16728,2021-05-20,0.2797,0.2128,4,0
37.4026,39.14794,2020-08-14,0.1084,0.0115,7,1
37.4026,39.14794,2020-02-26,0.7121,0.289,4,0
36.24798,33.22686,2021-07-16,0.6125,0.1267,1,1
37.28094,42.36631,2023-05-01,0.8283,0.4889,4,0
38.28674,33.26255,2023-11-21,0.277,-0.038,4,1
38.28674,33.26255,2023-06-04,0.093,-0.0258,7,0
36.86467,35.00773,2019-12-13,0.1905,-0.2138,4,0
36.83316,35.45144,2022-03-24,0.2939,-0.0837,4,1
36.83316,35.45144,2021-10-05,0.224,-0.1641,4,0
37.32897,30.80322,2021-02-22,0.4851,0.1868,1,0
37.37271,37.16747,2020-07-08,0.9269,0.4511,4,1
37.37271,37.16747,2020-01-20,0.2172,-0.1804,4,0
37.2853,37.06589,2020-08-12,0.1461,-0.0645,4,1
37.2853,37.06589,2020-02-24,0.7085,0.1773,4,0
37.96676,40.4998,2023-10-22,0.1379,-0.025,4,1
37.96676,40.4998,2023-05-05,0.8586,0.4949,4,0
36.73497,28.15785,2021-07-30,0.7955,0.2734,1,1
36.73497,28.15785,2021-02-10,0.8234,0.4121,1,0
38.09917,39.97484,2020-10-18,0.3143,0.0199,4,1
38.09917,39.97484,2020-05-01,0.1204,-0.0638,4,0
40.15496,34.99201,2023-10-21,0.2038,-0.1057,4,1
38.23119,40.37297,2023-08-14,0.1176,-0.1098,7,1
38.23119,40.37297,2023-02-25,0.4766,0.1003,4,0
37.01043,27.6845,2021-08-02,0.6078,0.0915,1,1
37.01043,27.6845,2021-02-13,0.7374,0.2405,1,0
41.0458,26.76665,2020-08-07,0.1882,-0.1417,4,1
41.0458,26.76665,2020-02-19,0.8478,0.3927,4,0
36.93382,31.28967,2021-02-11,0.4549,0.0964,4,0
36.7057,28.15482,2021-07-29,0.3258,-0.0172,5,1
36.7057,28.15482,2021-02-09,0.646,0.0893,5,0
36.70395,38.84196,2020-05-21,0.2327,-0.0748,4,1
36.70395,38.84196,2019-12-03,0.1456,-0.1653,4,0
36.93876,39.48104,2023-06-08,0.2187,0.0093,4,1
36.93876,39.48104,2022-12-20,0.7338,0.2916,4,0
37.26146,27.66513,2020-01-13,0.775,0.413,4,0
41.11522,34.44195,2021-10-11,0.2063,-0.0736,4,0
37.4855,33.53899,2021-08-01,0.2668,-0.0537,4,1
37.4855,33.53899,2021-02-12,0.1414,0.4116,8,0
36.21233,33.67865,2021-02-09,0.2866,0.1277,4,0
38.93193,31.86317,2020-11-07,0.2692,-0.1696,4,1
36.79615,35.06923,2020-09-10,0.4359,-0.0202,4,1
37.06274,28.38574,2022-09-13,0.7823,0.3424,1,1
37.06274,28.38574,2022-03-27,0.7495,0.3047,1,0
37.01379,40.27698,2023-12-19,0.2374,-0.1769,4,1
37.01379,40.27698,2023-07-02,0.0974,-0.1163,4,0
37.47224,39.3403,2022-10-29,0.101,-0.1598,4,1
37.47017,38.53658,2020-10-12,0.1579,-0.0162,4,1
37.47017,38.53658,2020-04-25,0.812,0.4361,4,0
38.31355,41.33691,2020-09-27,0.2748,-0.0627,5,1
38.31355,41.33691,2020-04-10,0.6279,0.1598,5,0
37.86872,31.77012,2020-08-19,0.1993,-0.1035,4,1
37.86872,31.77012,2020-03-02,0.2721,-0.0753,7,0
36.7347,28.20213,2021-07-30,0.732,0.1504,1,1
36.7347,28.20213,2021-02-10,0.7914,0.3547,1,0
36.70909,38.83918,2022-12-20,0.2693,-0.293,4,1
36.70909,38.83918,2022-07-03,0.0884,-0.1231,4,0
37.05572,27.8611,2021-08-04,0.5661,0.0295,1,1
37.05572,27.8611,2021-02-15,0.7435,0.1154,1,0
36.90239,39.011,2023-06-21,0.1899,-0.0216,4,1
36.90239,39.011,2023-01-02,0.1809,-0.1031,4,0
36.86755,40.08892,2020-07-09,0.1275,-0.0375,7,1
36.86755,40.08892,2020-01-21,0.8518,0.4699,4,0
37.3165,39.58922,2021-12-03,0.2475,0.0887,4,1
37.3165,39.58922,2021-06-16,0.223,0.1081,4,0
37.18063,40.18544,2020-12-06,0.1483,-0.167,4,1
37.18063,40.18544,2020-06-19,0.1403,-0.0166,4,0
38.05838,41.14392,2020-09-22,0.1765,-0.1315,4,1
38.05838,41.14392,2020-04-05,0.1362,-0.1177,4,0
37.29115,41.8881,2022-07-20,0.1132,-0.0153,4,1
37.29115,41.8881,2022-01-31,0.1548,-0.1046,7,0
36.94973,38.51038,2023-07-01,0.2893,0.0265,4,1
36.94973,38.51038,2023-01-12,0.1495,-0.1108,4,0
37.17487,40.53548,2020-06-24,0.1902,-0.0178,7,1
37.4991,39.29197,2023-12-30,0.1935,-0.2079,4,1
37.4991,39.29197,2023-07-13,0.3233,0.0117,4,0
37.17761,41.99239,2020-08-21,0.1311,-0.0582,4,1
37.17761,41.99239,2020-03-04,0.5633,0.086,4,0
36.86962,40.10007,2023-07-22,0.1435,-0.0121,7,1
36.86962,40.10007,2023-02-02,0.7438,0.3961,4,0
38.22762,37.10932,2021-11-16,0.1763,-0.1385,4,1
38.22762,37.10932,2021-05-30,0.3625,-0.0158,4,0
39.71764,44.74724,2020-03-24,-0.282,0.1366,0,1
37.03324,27.72011,2021-08-01,0.4168,-0.084,1,1
37.03324,27.72011,2021-02-12,0.6087,0.0551,1,0
37.11465,39.97895,2021-12-03,0.2801,0.0177,4,1
37.11465,39.97895,2021-06-16,0.0953,-0.094,4,0
37.09177,39.03872,2020-11-24,0.4296,-0.0326,4,1
37.09177,39.03872,2020-06-07,0.185,0.0502,4,0
37.58437,35.93071,2020-08-24,0.6516,0.1085,1,1
37.589,38.08689,2023-07-28,0.749,0.3125,4,1
37.589,38.08689,2023-02-08,0.1334,-0.1421,4,0
36.78998,28.17334,2021-07-30,0.9293,0.3906,1,1
36.78998,28.17334,2021-02-10,0.7882,0.3392,1,0
37.28137,37.04419,2023-07-16,0.1631,-0.1244,4,1
37.28137,37.04419,2023-01-27,0.6235,0.0381,4,0
37.48222,39.46574,2022-08-06,0.1339,-0.1892,4,0
37.03571,40.36504,2023-01-22,0.2443,-0.1156,4,1
37.03571,40.36504,2022-08-05,0.7382,0.2424,4,0
37.92807,40.07489,2020-08-02,0.1712,-0.0239,4,1
37.92807,40.07489,2020-02-14,0.6825,0.186,4,0
36.86401,38.61228,2020-06-20,0.2004,0.1186,4,1
36.86401,38.61228,2020-01-02,0.7059,0.2785,4,0
36.24907,36.51617,2022-08-26,0.1972,-0.0655,4,1
36.24907,36.51617,2022-03-09,0.2947,-0.0805,4,0
37.36626,36.94503,2020-09-29,0.2268,-0.0397,4,1
37.36626,36.94503,2020-04-12,0.1308,-0.2489,4,0
37.86844,40.85791,2021-10-27,0.1073,-0.0934,4,1
37.86844,40.85791,2021-05-10,0.4015,0.0603,4,0
37.19332,36.93758,2020-07-14,0.1405,-0.0236,7,1
37.19332,36.93758,2020-01-26,0.3864,-0.0891,4,0
37.05655,35.84634,2020-08-30,0.4184,-0.1117,4,1
37.05655,35.84634,2020-03-13,0.3665,-0.119,4,0
37.52502,42.00052,2020-08-04,0.3596,0.0128,5,1
41.4283,28.01334,2020-03-21,0.3641,-0.2076,5,1
41.4283,28.01334,2019-10-03,0.2184,0.0963,1,0
39.25756,32.40592,2023-09-13,0.1292,-0.0842,4,1
39.25756,32.40592,2023-03-27,0.6282,0.2215,4,0
36.86099,30.8446,2022-07-24,0.1468,-0.136,5,1
37.37713,37.02684,2020-09-21,0.2781,0.0571,4,1
37.16593,39.8559,2021-06-15,0.2873,0.1085,4,1
37.16593,39.8559,2020-12-27,0.2312,-0.1316,4,0
37.65572,39.45271,2020-09-05,0.0832,-0.1451,4,1
36.87748,31.40059,2021-07-29,0.1332,-0.0974,1,1
36.95569,31.47956,2021-07-30,0.6242,0.084,1,1
36.87098,38.91398,2020-12-10,0.4856,0.1427,4,1
36.87098,38.91398,2020-06-23,0.3801,0.0388,4,0
37.81897,38.69729,2021-10-10,0.1267,-0.0656,4,1
37.81897,38.69729,2021-04-23,0.7383,0.2623,4,0
37.50139,42.12714,2020-08-08,0.2692,-0.0901,5,1
37.84285,38.86883,2020-10-08,0.1216,-0.0441,5,1
36.81858,37.62653,2022-07-15,0.1971,-0.0763,4,1
36.81858,37.62653,2022-01-26,0.459,-0.0569,4,0
39.25451,27.48185,2023-09-12,0.7557,0.1859,1,1
37.66605,40.63252,2020-01-15,0.3908,0.0181,8,0
38.13505,41.03511,2021-08-24,0.1251,-0.0686,6,1
38.13505,41.03511,2021-03-07,0.4998,0.2109,2,0
36.78133,28.22944,2021-07-30,0.9317,0.5186,1,1
36.78133,28.22944,2021-02-10,1.0,0.436,1,0
36.8789,31.36492,2021-07-28,0.5742,0.0237,1,1
36.91682,35.81481,2021-03-11,0.5409,0.239,4,0
36.29912,36.46618,2020-08-30,0.7992,0.3069,4,1
36.29912,36.46618,2020-03-13,0.3805,0.0776,4,0
37.10734,39.78732,2023-11-13,0.2447,-0.0992,4,1
37.10734,39.78732,2023-05-27,0.1747,-0.0925,4,0
36.30494,36.46029,2020-08-30,0.2812,0.0294,4,1
36.30494,36.46029,2020-03-13,0.2152,-0.0466,4,0
37.25159,35.98992,2022-09-10,0.1848,-0.1734,4,1
37.22672,27.67411,2023-07-14,0.4973,-0.0514,1,1
37.22672,27.67411,2023-01-25,0.7668,0.2565,1,0
36.90068,31.59566,2021-07-28,0.536,0.0348,1,1
37.35845,39.24905,2020-11-03,0.4994,0.1473,4,1
37.35845,39.24905,2020-05-17,0.5595,0.2911,4,0
36.63621,37.44017,2021-06-14,0.1584,-0.1555,4,1
36.63621,37.44017,2020-12-26,0.2277,-0.2061,4,0
36.26328,36.49075,2020-08-29,0.223,-0.0021,4,1
36.26328,36.49075,2020-03-12,0.1401,-0.1541,4,0
38.91872,31.86117,2021-12-12,0.1999,-0.0339,4,1
38.91872,31.86117,2021-06-25,0.9166,0.5226,4,0
36.76112,37.57279,2023-09-14,0.3603,0.0903,4,1
36.76112,37.57279,2023-03-28,0.7878,0.3896,4,0
38.34552,32.9967,2022-11-13,0.2659,-0.1269,4,1
38.34552,32.9967,2022-05-27,0.1488,-0.0919,4,0
37.65247,42.65926,2021-07-12,0.5902,0.0898,1,1
37.53465,42.20746,2020-09-16,0.5027,0.0971,1,1
37.28217,36.37255,2023-03-28,0.7323,0.2949,4,0
37.06095,40.32898,2020-12-26,0.2341,-0.1642,4,1
37.06095,40.32898,2020-07-09,0.1369,-0.1482,4,0
37.00713,27.6853,2021-08-02,0.5414,0.1044,1,1
37.00713,27.6853,2021-02-13,0.7658,0.1938,1,0
37.19615,39.12086,2023-01-09,0.2439,-0.2414,4,1
38.40808,30.79995,2024-04-12,0.2615,-0.0794,5,1
38.40808,30.79995,2023-10-25,0.4425,-0.0942,5,0
36.97229,28.83187,2021-08-05,0.384,-0.0847,5,1
36.97229,28.83187,2021-02-16,0.6068,0.005,1,0
38.1768,28.87199,2021-08-02,0.3079,-0.1176,1,1
38.1768,28.87199,2021-02-13,0.5232,0.0679,1,0
36.74159,28.21426,2021-07-30,0.0976,-0.1585,5,1
36.74159,28.21426,2021-02-10,0.4148,-0.0058,6,0
37.14051,37.64369,2020-08-05,0.2328,-0.1001,5,1
37.14051,37.64369,2020-02-17,0.3928,-0.0473,5,0
36.30506,36.3396,2023-09-02,0.2231,0.0391,4,1
36.68916,39.4153,2020-08-10,0.1292,-0.062,4,1
36.68916,39.4153,2020-02-22,0.4141,0.0465,2,0
36.8885,31.3581,2021-07-28,0.749,0.2246,1,1
36.79215,39.50099,2021-06-10,0.1483,-0.0826,4,1
36.79215,39.50099,2020-12-22,0.4616,0.1009,4,0
36.72561,28.19344,2021-07-30,0.9292,0.3911,1,1
36.72561,28.19344,2021-02-10,0.9035,0.3474,1,0
36.8633,31.6772,2021-07-30,0.8065,0.3789,1,1
37.15683,42.37325,2021-05-21,0.1701,-0.0539,4,0
36.86697,31.34767,2021-07-28,0.5869,0.1023,1,1
37.58783,38.08266,2023-07-28,0.1238,0.0115,7,1
37.58783,38.08266,2023-02-08,0.7383,0.3389,4,0
37.72832,38.5254,2020-07-19,0.2226,-0.0369,4,1
37.72832,38.5254,2020-01-31,0.2614,-0.1044,1,0
38.08927,41.50822,2020-10-18,0.7795,0.2922,4,1
38.08927,41.50822,2020-05-01,0.7812,0.2924,4,0
36.23674,33.65983,2021-02-09,0.2562,0.163,1,0
36.92781,31.43772,2021-07-29,0.7895,0.222,1,1
37.34349,28.33295,2021-08-05,0.6295,0.1246,1,1
37.34349,28.33295,2021-02-16,0.8012,0.3236,1,0
40.32103,33.70936,2019-09-18,0.5894,0.2537,4,0
37.33164,44.1563,2020-07-30,0.6726,0.2184,1,1
38.07748,41.10461,2020-10-24,0.1576,-0.1087,7,1
38.07748,41.10461,2020-05-07,0.686,0.2033,4,0
36.29171,36.5861,2023-08-26,0.1489,-0.0792,4,1
36.29171,36.5861,2023-03-09,0.3109,-0.0554,4,0
37.19548,39.51405,2022-08-06,0.6949,0.244,4,0
37.1489,44.3013,2021-06-01,0.6804,0.2276,1,0
38.38799,29.14834,2021-08-11,0.1445,-0.0919,5,1
38.38799,29.14834,2021-02-22,0.8648,0.4217,2,0
37.22722,39.10407,2020-07-03,0.3955,0.0266,4,1
37.22722,39.10407,2020-01-15,0.1715,-0.1213,4,0
36.83739,28.237,2021-07-29,0.8776,0.2986,1,1
